key,0,1
13,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_500_003","不错，虽然只是一闪而过，不过我已经有了灵感。
你在记忆中与瓦厉斯皇帝交手前，
瓦利斯皇帝如此说道："
14,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_500_004","“汝拦于吾之剑前，所谓何故？
莫学初生牛犊不怕虎，待到悔时已无路。”"
15,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_500_005","“傲慢使人丑陋，无知使人狂妄。
唯勘不破自己本心之人，才会小觑他人心中伤痛！”"
16,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_500_006","嗯——感觉还是欠缺推敲呢。
果然没有在现场的话，还是会与现实有所差距。
我感觉这与你经历的东西差得有点远啊……"
17,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_500_007","抱歉，能再给我详细讲讲吗？
就算全是拟音词也无妨，
只要能鲜明地描述一下当时的状况就好……"
18,"TEXT_CTSOPN52WANDERINGWRITER_00667_SYSTEM_500_008","博兹雅堡垒追忆战中获得的“<Sheet(Item,30227,0)/>”，
可以交给丧灵钟的卡·因塔纳交换道具。"
19,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_000","听说你重现了女王之刃？
哎呀，不愧是解放者，真厉害！
这样一来，博兹雅义军的凝聚力应该能变得更强了！"
20,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_001","女王之刃可是存在于博兹雅传说中的秘宝，
我也很想详细了解一番呢。
它的故事一定能为我今后撰写剧本提供很多参考。"
21,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_002","啊，说起来，好像有一把只有女王贡希尔德才能佩带的，
可以说是女王之证的圣剑。
名字好像是——“天佑女王”来着。"
22,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_003","目前我知道的只有这些。
我会从博兹雅人口中收集相关的传说，等情报凑齐之后，
一定也向你反馈。敬请期待吧！"
23,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_010","聖剣セイブ・ザ・クイーンについて調べてみたよ。
聞いてくれるかな？"
24,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_011","代々の女王グンヒルドのみが帯剣を許された聖剣のことだ。
その聖剣には神の御力が封じられていると信じられており、
女王の証として古代ボズヤで祀られていたそうだ。"
25,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_012","ここからはにわかに信じがたい話なんだが、聞いてくれるかな。
ボズヤで暮らす者たちにはあまりに有名なおとぎ話なんだけどね。
……うん、どこかで似たような話があったような？"
26,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_013","第三星暦の終わり、この地が第四霊災に襲われた時のことだ。
アラグ帝国を滅ぼしたその未曽有の大地震……
その「滅び」は古代ボズヤも飲み込もうとしていた。"
27,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_014","すでに森林は火災で焼け、天地を赤く染めていた。
多くの古代ボズヤ人は亡くなっており、
わずかに生き延びた者たちがボズヤ城に逃げ込んでいた。"
28,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_015","女王グンヒルドは皆に告げた……今こそ聖剣の御力を使う時と。
その言葉を聞いた民は泣き伏し、女王にすがった。
それは女王が自らの命を供物として捧げることを意味している。"
29,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_016","女王は自らの心臓に聖剣を突き刺し絶命する。
だが、すぐに聖剣の御力が発動し、
守護神セイブ・ザ・クイーンとして復活したという。"
30,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_017","守護神セイブ・ザ・クイーンは最初で最後の魔力を解き放つ。
それはボズヤ城を、いやそのわずか一部だったかもしれない、
とにかく城に逃げ込んだボズヤの民を強力な障壁で護った。"
31,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_018","人々が意識を取り戻すとそこは荒れ果てた祖国……
かつての面影がすっかりなくなった不毛の大地だった。
だが、第四霊災は終わっており、すでに静寂を取り戻していた。"
32,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_019","わずかだが、大地には緑が戻りつつあり、
そこには彼らと同じように生き延びた鳥や動物、虫たちがいた。
清らかな雨は川を作り、そこには肥えた魚を育んでいた。"
33,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_020","目の前には今にも崩れそうな、だが、人々をしっかり護った、
かつてのボズヤ城がそびえ立っていたという。
人々は悟った……女王が最後の役目を果たしたことを……。"
34,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_021","こうしてボズヤは第四星暦を迎えた。
女王グンヒルドも聖剣セイブ・ザ・クイーンも失われたが、
その血を受け継いだボズヤ人は生き残ったのだ。"
35,"TEXT_CTSOPN52WANDERINGWRITER_00667_WANDERINGWRITER_600_022","いやぁ、浪漫だねぇ～。
いいねぇ、刺激を受けるよ～。
これだけで一本芝居を書けそうだよ～。"
