key,0
27,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>以太契约<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>异想量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前小仙女的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>异想以太<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值。在自身处于战斗状态且小仙女处于同行状态时，使用消耗以太超流的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>生命活性法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>深谋远虑之策<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等技能可以增加异想以太量值，积累的异想以太量值可以用来发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>以太契约<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
28,"异想量谱"
29,"学会并使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>炽天召唤<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，可以暂时召唤出<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>炽天使<UIGlow>01</UIGlow><UIForeground>01</UIForeground>替代朝日小仙女。
异想量谱会显示炽天使的剩余存在时间。"
30,"奥秘量谱"
31,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>抽卡<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>奥秘量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前抽出的卡片。使用抽出的卡片可以获得各种各样的效果，同时卡片效果会临时取代<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>出卡<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
32,"奥秘量谱/星标"
33,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>抽卡效果提高II<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星标<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
在战斗状态下使用卡片技能，可以附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>日<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星<UIGlow>01</UIGlow><UIForeground>01</UIForeground>三种标识中的一种。当标识附加到三个时，即可消耗标识发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星力<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
34,"疾风迅雷量谱"
35,"发动特定的战技时可以触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>疾风迅雷<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态。
学会能够触发该状态的技能后，画面上会出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>疾风迅雷量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前疾风迅雷状态的剩余持续时间和量值。随着等级提升，量值在<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>红莲体势<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>金刚体势<UIGlow>01</UIGlow><UIForeground>01</UIForeground>下最多可以积累到三档，在<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>疾风体势<UIGlow>01</UIGlow><UIForeground>01</UIForeground>下最多可以积累到四档，疾风迅雷状态能够提升攻击速度与攻击所造成的伤害，积累的量值越多，提升的幅度越大。"
36,"斗气量谱"
37,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>斗气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>斗气量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>斗气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值。
斗气量值累计到最大后，可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>铁山靠<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和40级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>空鸣拳<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
38,"疾风迅雷量谱"
39,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>无我<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，可以将<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>疾风迅雷<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续时间暂时停止。
疾风迅雷持续时间停止时，表示时间的数值会不断闪烁。战斗状态下使用无我，会在无我持续生效的期间，一档一档连续附加疾风迅雷状态，直至最大档数。"
40,"龙血量谱"
41,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>红莲龙血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现用于表示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>巨龙怒目<UIGlow>01</UIGlow><UIForeground>01</UIForeground>赋予状态的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙血量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
每次使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>幻象冲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>都可以赋予一档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>巨龙怒目<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
当巨龙怒目积攒到最大的二档时使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>武神枪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>会自动发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>红莲龙血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
红莲龙血状态下可以使用强力的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死者之岸<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和80级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>坠星冲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
42,"龙血量谱"
43,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>长枪精通IV<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，在每次使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙眼雷电<UIGlow>01</UIGlow><UIForeground>01</UIForeground>以及<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙眼苍穹<UIGlow>01</UIGlow><UIForeground>01</UIForeground>时都会赋予一档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天龙眼<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
当天龙眼积攒到最大档数时，可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天龙点睛<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
44,""
45,"风遁量谱"
46,"学会三种结印手势后即可发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风遁之术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
发动之后画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风遁量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示风遁之术的剩余持续时间。"
47,"忍气量谱"
48,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>集气法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的积累状况。忍气可以通过使用战技来进行积累，积累的忍气可以用来发动62级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通灵之术·大虾蟆<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和68级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>六道轮回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
49,"雪月花量谱"
50,"武士的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪月花量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示当前<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>花之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的触发状况。
这三种<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以通过发动特定的连击来触发，根据闪的触发状况不同，<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>居合术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>将变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>彼岸花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天下五剑<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>纷乱雪月花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>这三个不同的技能。"
51,"剑气量谱"
52,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气精通<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的积累状况。
剑气量值可以通过发动战技或心眼成功时来进行积累。通过消耗积累的剑气量值可用来发动52级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·震天<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、54级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·晓天<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、70级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·红莲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等与必杀剑相关的技能。"
53,"战歌量谱"
54,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>贤者的叙事谣<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，
以缩短<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>失血箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与45级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死亡箭雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的复唱时间。"
55,"当<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害命中时，诗心效果有一定概率会被触发。在战歌中触发诗心可以大幅提高诗人的攻击力。"
56,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>军神的赞美歌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的音符标识表示，最多可以积累到四档。诗心能够提升攻击速度，积累的量值越多，提升的幅度越大。"
57,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>放浪神的小步舞曲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的箭头标识表示，最多可以积累到三档。消耗诗心可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>完美音调<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
58,"灵魂之声量谱"
59,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的具体量值。
触发诗心可以增加灵魂之声量值，消耗积累的灵魂之声量值可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>绝峰箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
60,"机工量谱"
61,"画面上出现的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>枪管热度量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示枪管的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值积累状况，使用特定的战技会导致枪管的热度上升。
热度量值积累到一定程度之后使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>超荷<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，会进入过热状态。
35级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热冲击<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和52级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>自动弩<UIGlow>01</UIGlow><UIForeground>01</UIForeground>需要在过热状态下才可以发动。"
62,"机工量谱"
63,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>车式浮空炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>电能量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
使用特定技能可以积累<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>电能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的量值。发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>车式浮空炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，可以设置<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>配合自己攻击敌人。消耗电能发动80级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>后式自走人偶<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，可以召唤出<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>后式自走人偶<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与自己共同作战。"
64,"元素量谱"
65,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时火属性魔法威力会有所提升，不过消耗魔力也会增加。
使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰属性<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时魔力的自然恢复速度会大幅提升。
当处于<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态时，
咏唱相反属性魔法将不消耗魔力。"
66,"在星极火或灵极冰状态下将会发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性，发动后在元素量谱的右下侧将显示天语的赋予状况。
在天语效果中，攻击魔法造成的伤害会有所提升，
星极火或灵极冰的状态消失时，天语也会一同消失。"
67,"咏唱<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>玄冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰澈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后，元素量谱的左下侧会出现显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的标识。消耗灵极心能够抵消星极火效果中<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法增加的魔力消耗。在星极火状态下，每发动一次火系魔法都会自动消耗一档灵极心。"
68,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性发动后，每经过30秒可以附加一次<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通晓<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，随之点亮量谱下方的水晶。元素量谱右下侧的计时指针代表着发动天语后经过的时间，指针每次从头走到尾需要30秒。"
69,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通晓效果提高<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，通晓状态的最大档数达到了二档。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性发动后，每经过30秒可以附加一次<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通晓<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，随之点亮量谱下方的水晶。元素量谱右下侧的计时指针代表着发动天语后经过的时间，指针每次从头走到尾需要30秒。"
70,"以太超流量谱"
