key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
589839,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589840,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……喂，你知道吗？
听说在目黑那里有家店，
做出来的肉好吃的不得了哦。","0","0"
589841,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589842,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589843,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589844,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"十分抱歉，我现在手头有点忙。
可以请你在那里安静地等一下吗？","……嗯，你看着很面生啊。
如果是刚来到这个城市的话，请尽快去魔女咖啡馆完成注册。","0"
589845,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你现在应该去冒险者行会的“魔女咖啡馆”，
与那里的老板“缪恩”打个招呼。","只要你是以冒险者的身份进入这个森林之都格里达尼亚的大门，
就不许违背我们鬼哭队的指示。
好了，你赶紧走吧。","0"
589846,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"又来了一个“冒险者”吗。
格里达尼亚还真是来了不少外来者啊……","虽然“冒险者”给予的帮助十分宝贵，
但是让陌生人到处晃荡，实在是令人不放心啊。","0"
589847,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是得到森林与元灵认同的神圣之城格里达尼亚。
请胸怀对大自然的感激之情，谨慎地行事吧。　","0","0"
589848,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是得到森林与元灵认同的神圣之城格里达尼亚。","来自森林之外的冒险者啊。
请不要制造不必要的骚乱，威胁到民众的生活。","0"
589849,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"看来格里达尼亚的那帮家伙，
比起相信我们这些站在眼前的“冒险者”，
更愿意去相信那些连影儿都见不着的“元灵”啊。","0","0"
589850,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"听说如果触怒了“元灵”的话，它们好像会现身啊？
这情景我可真想见识见识。","0","0"
589851,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎来到“魔女咖啡馆”。
汇集在森林之都格里达尼亚的冒险者们都会来这里休养生息。","为了使遭受第七灵灾破坏的森林恢复原来的样子，
格里达尼亚很需要你们这样的冒险者。
请务必助我们一臂之力。","虽然有些人很讨厌外来者，
不过他们的想法也在一点点地发生改变……
我相信你们一定会带来一股正气之风的。"
589852,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589853,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589854,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589855,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是双蛇党蛇巢司令部。双蛇党是格里达尼亚大国防联军的名字，
负责总管军事、经济以及农业等各项事务，
同时也负责迎击来自外部的敌人。","0","0"
589856,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589857,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589858,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"听好了……你现在必须要忍辱负重才行。
越是艰辛痛苦的时刻，越要使自己的内心变得坚强。","元灵一直伴随在我们身边。
你要相信嘉恩·艾·神纳大人，并完成好自己的职责。","0"
589859,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589860,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"明明告诉我，同小朋友玩耍的话，
可以提高刻木匠手艺的啊，
唔，这话到底什么意思啊……","0","0"
589861,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589862,0,1,0,0,0,0,757,0,0,1,0,0,0,0,0,0,0,False,False,False,"……","……妈妈说不可以跟陌生人说话……","0"
589863,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"橡子乐园的小朋友们，
由于各种各样的缘故才来到了这里。","大人不在身边的时候，
就由我来负责照顾他们。
谁让我是这群孩子中，年龄最大的“大哥哥”呢。","0"
589864,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589865,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589866,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是“白狼门”，
因为前方有很多危险的魔物，所以现在处于关闭中。","虽说你是冒险者，但也不能随便浪费自己的生命啊。
赶快离开这里吧。","0"
589867,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"格里达尼亚是黑衣森林的一部分。","不论你离开城市，还是身处城市之中，
都要时刻心怀对森林与元灵的感激之情。","0"
589868,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里面存放着采集来的谷物。
只要有我在，一只松鼠也别想溜进来。","0","0"
589869,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589870,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你一定要好好听听这家“魔女咖啡馆”的老板缪恩说的话啊。","虽然有些家伙说她很难相处，
但是如果没有她在的话，冒险者根本无法在这里生存下去。","0"
589871,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你好。
这里是雇员的聘用窗口。","真的非常抱歉，
现在聘用窗口暂停接待。","0"
589872,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里就是“烤饼练兵所”。
双蛇党的新兵在这里接受鬼哭队与神勇队的指导。","你可以自由地参观学习，但不要妨碍到士兵们的训练。","0"
589873,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589874,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是汇集着众多弓箭手的行会。
由精灵族的弓兵和猫魅族的猎手所继承下来的历史悠久的弓术，
直到今日也被后人传承着。","我负责带领冒险者完成入会手续。
如果有需要的话，请和我打个招呼。","0"
589875,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589876,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"格里达尼亚自诩的弓术，
是由我们精灵族的弓箭手，
在漫长的岁月中历经千锤百炼才创造出来的。","区区一个冒险者，
可以学到如此令人拍案叫绝的弓术，你还真是荣幸啊。","0"
589877,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"像这样，参观别人的训练也可以学到知识。
不过，我还是比较喜欢在户外锻炼身体啊。","0","0"
589878,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589879,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589880,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"米·凯特露天剧场不光对城市的市民开放，
对冒险者也是敞开大门的。","请对伟大的音乐家“米·凯特”
和为移建做出贡献的人心怀敬意，
爱惜地使用这里的设施。","0"
589881,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"5年前，曾经有一名术师站在这里。
为了破坏加雷马帝国的计划，
召集艾欧泽亚中的冒险者给予他协助。","他如今身处何地，在做些什么呢？
真希望能见到他，同他好好聊聊。","0"
589882,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……不要管我。
无论是曾经共同奋斗的朋友，还是背后支持着我的妻子，
一切给予我爱的人，都已经不在了。","0","0"
589883,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这前面是格里达尼亚的名人居住的地方。
不面向一般民众开放。
像你这样的冒险者，更是如此。","如果你清楚自己的身份的话，
请速速离开。","0"
589884,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589885,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589886,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎来到枪术师行会。
在这里，你不仅可以学习枪术，
还可以磨练出面对任何状况都不会动摇的坚强意志。 ","我是负责介绍枪术师行会情况的向导。
如果有什么想要了解的请尽管来找我。","0"
589887,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这前面是鬼哭队驻地。
不允许冒险者入内。
如果没有要紧事的话，请快点离开。","0","0"
589888,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589889,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"看来格里达尼亚的商人，
对“推销”这种行为很反感呢。","把好东西展现给大家，让更多的人得到并使用它。
才是对这个物品所能表达的最大敬意，
也是作为商人的职责。","0"
589890,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589891,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这个斜坡的下面有一座栈桥，
那里会有小船开往黑衣森林的东部林区。","如果有事要去蜜场或九藤的话，
只要拜托一下船头就可以了。","0"
589892,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589893,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"那些从乌尔达哈而来的商人，
到底打算在这里待到什么时候啊。","真是的，开口闭口都是盈利亏本一类的话，
那些家伙的脑子里装的只有算盘吗？","0"
589894,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是格里达尼亚人气最旺的商店街。
北侧的“黑檀商店街”出售杂货和药品，
南边的“紫檀商店街”出售武器和防具。","0","0"
589895,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"将“飞·乌尔工作室”的工匠们出众的手艺与炙热的灵魂，
牢牢地烙印在你的脑海里吧。","0","0"
589896,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589897,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,False,"森林改变的话，在那里居住的生物也会发生变化。
生命的流动将会产生巨变。","这种时候更不可以对森林心生畏惧。
我们既然生活在格里达尼亚，
就应该继续关注那些发生改变的生命，这是我们的使命。","0"
589898,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是制革匠行会。
行会里聚集的制革匠可以将野兽和魔物的皮革
制作成各式各样的物品。","0","0"
589899,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你也是冲着格里达尼亚的制革手艺来的吗？
这里的皮包品质有口皆碑，连遥远的乌尔达哈都家喻户晓。","在行会中，那些手艺尤为高超的工匠的作品，
将作为制革品牌“飞·乌尔”的商品高价出售。","从这间工房出去后，就有一家品牌店，
你去那里看看吧。"
589900,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯？很抱歉，现在停止营业。
啊，要是每天都是节日该多好……","0","0"
589901,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589902,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"喂，你要干什么？
不要随便乱碰那边的花盆。
如果掉下来摔碎了的话可就不得了了。","0","0"
589903,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","但是，像这样在地道里不懈地努力，使美丽的花朵盛开的意义，
在我当上园艺工之后，终于明白了。","0"
589904,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589905,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是格雷洛姆农场。
由园艺工行会的成员负责经营。","0","0"
589906,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"外来者明明连一朵花都种不好，嘴上功夫却很了得。
真是对这种人无话可说。","0","0"
589907,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"请安静。
……不，我指的并不是人或物品发出的声音。","这里是倾听元灵声音的神圣之地。
为了不刺激到元灵们，
请平和自己的气息，放松自己的内心。","0"
589908,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589909,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589910,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589911,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"使你的内心如明镜止水一般，
去感知缠绕在身边的气息……","磨练你作为幻术师的感知力，
将你内心深处的潜能激发出来。　","0"
589912,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"法尔阿厄叔叔总把我当作小孩子看待，
真受不了了。","0","0"
589913,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"梅玛玛那孩子，又擅自从家里跑出来了。
明明告诉她要和父母取得联系的，
我的话真是一点儿都没听进去啊。","0","0"
589914,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589915,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你好。
这里是环线航空的搭乘点。","0","0"
589916,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"真是十分抱歉，
因为您没有飞空艇登艇证，
所以无法搭乘环线航空。","0","0"
589917,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎你来到格里达尼亚飞艇坪。
关于环线航空，有什么想要了解的吗？","0","0"
589918,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589919,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589920,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589921,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589922,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589923,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589924,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎你来到幻术师行会，
这里将会向你传达自然和元灵的教诲，并指引你前进的方向。","我负责带领冒险者完成幻术师行会的入会手续。
有需要的话，请尽管吩咐。","0"
589925,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589926,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","呜呜……好疼……","0"
589927,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我们这些侍奉于硕老树冥想窟的幻术师，
负责帮助法师大人治疗伤患，
并协助法师大人举行神谕的仪式。","能为格里达尼亚鞠躬尽瘁，
是我们至高的荣誉。","0"
589928,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这前面是神勇队的班房。
不相关的人禁止入内。","0","0"
589929,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589930,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你问我为什么来造访弓箭手行会？
因为弓箭手可以在安全的地方进行战斗啊。","0","0"
589931,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589932,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589933,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是刻木匠行会的窗口。
从家具餐具等日常用品到武器防具等一切刻木制品，
都可以在这里找到。","0","0"
589934,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,True,"制作武器与制作家具用的木料是不一样的，
要因地制宜才行。","即便是同一根木头，不同部分的加工方法也是不一样的，
如何才能更充分的发挥木头的价值，
只有理解这一点，才能勉强算是个刻木匠。","0"
589935,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"有时也该让一直在战斗的身心好好地休息休息……
将身体置身于树木的温暖之中……可是很不错的哦……","0","0"
589936,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589937,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我到底要怎么做，才能重现师傅那优美的曲线……","0","0"
589938,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589939,0,1,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589940,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"鬼哭队和神勇队的人所戴的假面……
据说是为了在元灵面前隐藏他们的真实身份。
因为要完成某些任务，难免会触怒元灵。","话虽这么说，但究竟有多大效果呢……
哎呀，就当它是一种护身咒好了。","0"
589941,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589942,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"看来把鬼哭队驻地的训练场
借给枪术师行会是正确的……","这样一来，优秀的枪术师们
就可以聚集在一起，相互切磋技艺。
这也有助于我们鬼哭队提高实力。","0"
589943,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"今年的新人素质都不错。
如果让他们在行会中磨练一段时间，不知道能成长到什么程度。
真是令人期待。","0","0"
589944,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589945,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589946,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是负责维持城市治安的兵团“鬼哭队”的驻地。
枪术师行会也设立在这里。","在近距离感受鬼哭队的氛围，枪术师们也就不会松懈了吧。","0"
589947,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"因为受5年前那场灵灾的影响，好多商店都关门大吉了。
所以空出的商店街有一半都租给了乌尔达哈的商人。","托他们的福，现在这里也变得热闹起来了。
不过商人之间会经常发生冲突……
正所谓有利又有弊啊。","0"
589948,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"紫檀商店街的纠纷处理是由我和我弟弟阿德勒福负责的。
对商店街进行约束管理的是贸易商莉休休……
而商店街里最有声望的，要数帕瑟蒙特雷老爷子了。","我弟弟说莉休休是一个明事理的人……
但我觉得她十分讨厌。
没什么理由，就是感觉。","0"
589949,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是以太之光广场。
在5年前，以太之光广场原本是建在城市西边的，
不过随着传送网的重新修建，地点就被转移到了这里。","0","0"
589950,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你知道这里为什么叫“碧企鹅瀑布”吗？","那是因为人们曾经打算在这个湖边饲养碧企鹅。
不过最后貌似没有实现。","0"
589951,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"大国防联军“双蛇党”的成立仪式
就是在这个露天剧场举行的。
不过那是在迁到这里之前的事了。","0","0"
589952,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在“双蛇党”成立仪式上，
我是有生以来第一次见到嘉恩·艾·神纳大人。","她挺拔的身姿和清澈的声音全都深深地印在我的脑海当中。","0"
589953,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"虽然园艺工只是在培育花花草草，
但在这个过程中，他们会渐渐地学到很多东西……
我觉得倒不如说是花草在培育园艺工。","0","0"
589954,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"从这里可以出城。
如果你想要去林场水车的话就北上，
要去秋瓜浮村的话就西行。","0","0"
589955,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589956,0,1,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"本季的鬃尾栗鼠皮制背包的预定已经结束了。","因为非法捕猎屡禁不止，所以到明年狩猎解禁之前，
背包的制作也会受到限制。","0"
589957,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这个鬃尾栗鼠粗皮是我好不容易找到买下来的。
帮我做个背包也只是举手之劳吧。","0","0"
589958,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"格里达尼亚的制革匠行会
以制作品质优良的皮革制品而闻名。","其中出自能工巧匠之手的“飞·乌尔工作室”的商品，
单是预约就要等上2年。
这样你就能明白我们鬼哭队为什么要进行警备了吧？","那边那个男人到底要到什么时候才能死心啊……"
589959,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589960,0,1,0,1,0,0,755,0,0,1,1,0,0,0,0,0,0,False,False,False,"……","……别靠近我，好热。","0"
589961,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"虽然现在还只是一棵柔弱的幼苗，
但总有一天会成为伟大森林的一部分。
然后又回过头给予给我们恩惠……","我们从中可以懂得，在这场大循环里，
人和魔物都是平等的，
大家都只是一个个生命罢了。","0"
589962,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589963,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589964,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎来到飞·乌尔工作室！","这位客人，您有预约吗？
很抱歉，我们这里只接受订单生产。","0"
589965,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘻嘻嘻。
如果把这个拿到利姆萨·罗敏萨去卖，可以卖到3倍价钱……
不，搞不好4倍呢……","……哎呀，不小心说出来了。
别误会别误会，我可没有在想什么坏点子啊。","0"
589966,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欢迎光临。
这里是雇员接待窗口。","不过很抱歉，目前停止服务。","0"
589967,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我是负责雇员公告板的解说。","0","0"
589968,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589969,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589970,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，抱歉。
我们这里是鬼哭队和神勇队的专卖店。
不出售冒险者用的商品。","0","0"
589971,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589972,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这扇门现在暂不开放。
如果你想要出城，
可以从枪术师行会南边的“东栈桥”出去。","0","0"
589973,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊……你难道是……","不……
没什么……","0"
589974,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"从前，这片废墟前有个露天剧场，
它是以伟大的吟游诗人“米·凯特”的名字命名的。","但因为5年前的那场大灾难全部毁于一旦。
虽然目前在城市中心进行重建，
不过这个过程还是相当艰难的啊。","0"
589975,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"怎么？你迷路了吗？
你沿着这条小路往前走，
就可以到达米·凯特露天剧场的旁边了。","0","0"
589976,0,1,1,0,0,1019,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"没、没关系的。
我没什么烦心事，你不用在意。","0","0"
589977,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589978,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589979,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589980,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"这里是丰饶神祭坛。
被选中的法师会在这里
将倾听到的元灵之声传达给民众。","不论是狩猎、采伐森林资源，
还是引进其他城市商品，都要经过元灵同意……
可以说元灵之声牵动着商人的喜怒哀乐。","0"
589981,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"森林的恩惠……水的流动……风土的更迭……
我们倾听着元灵传达给我们的这些话语，
并将其传达给渴求元灵指导的芸芸众生。","0","0"
589982,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"未使用","0","0"
589983,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"神谕和本季的收入是相关联的。
希望能有个好结果……","0","0"
589984,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我半夜会被奇怪的声音吵醒。
我应该没有做过什么惹怒元灵的事情啊……","0","0"
