key,0,1,2,3,4,5,6,7,8,9,10,11
131140,4332121,147,0,0,0,1,1,0,390,False,"","要退出“巴哈姆特大迷宫邂逅之章”吗？"
131141,4331241,247,0,0,0,1,1,389,0,False,"","要启动吗？"
131142,4498658,351,0,0,0,1,1,0,0,False,"","要进入拂晓之间吗？"
131143,4498656,351,0,0,0,1,1,0,0,False,"","要离开拂晓之间吗？"
131144,4498659,351,0,0,0,1,1,0,0,False,"","要进入石之家吗？"
131145,4498857,156,0,0,0,1,1,0,0,False,"","要离开石之家吗？"
131146,4506602,156,0,0,0,1,1,0,0,False,"","要进入八剑士前庭吗？"
131147,4506605,156,0,0,0,1,1,0,0,False,"","要离开八剑士前庭吗？"
131148,0,0,0,0,0,1,6,0,0,False,"","要进入这间房屋吗？"
131149,0,0,0,0,0,1,7,0,0,False,"","要离开这间房屋吗？"
131150,4549235,340,591149,0,0,1,1,0,0,False,"",""
131151,4549391,148,591150,0,0,1,1,0,0,False,"",""
131152,4618997,180,0,0,0,1,1,0,0,False,"","要离开第13洞穴团炼金工房吗？"
131153,4629135,138,0,0,0,1,1,0,0,False,"","要返回到诺布养育场吗？"
131154,4629135,138,0,0,0,1,1,0,0,False,"","要返回到诺布养育场吗？"
131155,4629135,138,0,0,0,1,1,0,0,False,"","要返回到诺布养育场吗？"
131156,4629135,138,0,0,0,1,1,0,0,False,"","要返回到诺布养育场吗？"
131157,4629135,138,0,0,0,1,1,0,0,False,"","要返回到诺布养育场吗？"
131158,4549235,340,591254,591260,0,24,1,0,0,False,"前往薰衣草苗圃",""
131159,1381038,133,591255,591261,0,24,1,0,0,False,"",""
131160,4664433,339,591256,591262,0,25,1,0,0,False,"前往海雾村",""
131161,4165749,129,591257,591263,0,25,1,0,0,False,"",""
131162,4656744,341,591258,591264,0,26,1,0,0,False,"",""
131163,4660251,131,591259,591265,0,26,1,0,0,False,"",""
131164,4678209,154,0,0,0,1,1,0,0,False,"","要离开艾欧泽亚地下空间吗？"
131165,4332121,147,0,0,0,1,1,0,0,False,"","要退出“巴哈姆特大迷宫入侵之章”吗？"
131166,5036036,395,591750,0,0,1,1,0,0,False,"","要进入接待室吗？"
131167,5036025,155,0,0,0,1,1,0,0,False,"","要离开接待室吗？"
131168,5038695,152,0,0,0,1,1,0,0,False,"","要离开会场吗？"
131169,5049372,137,590097,0,0,1,1,0,0,False,"前往海上的大型船","要前往海上的大型船吗？"
131170,4165755,137,590098,0,0,1,1,0,0,False,"前往太阳海岸","要前往太阳海岸吗？"
131171,5341046,129,0,0,0,1,1,0,0,False,"","要离开双剑师行会吗？"
131172,5341051,129,591865,0,0,27,1,0,0,False,"进入双剑师行会","要进入双剑师行会吗？"
131173,5341521,137,0,0,0,1,1,0,0,False,"","要离开码头小屋吗？"
131174,5341524,137,591889,591888,0,28,1,0,0,False,"进入码头小屋","要进入码头小屋吗？"
131175,5404445,147,0,0,0,1,1,0,0,False,"","要离开艾欧泽亚地下空间吗？"
131176,5038252,392,0,0,0,1,8,0,0,False,"","要进入久远圣堂吗？"
131177,5448900,388,591975,0,0,1,1,0,0,False,"","要前往陆行鸟广场吗？"
131178,5448873,144,591981,0,0,1,1,0,0,False,"","要前往入口广场吗？"
131179,5649379,144,0,591990,0,29,1,0,0,False,"前往金碟游乐场","要前往金碟游乐场吗？
不收取任何交通费用。"
131180,5649379,144,0,591990,0,29,1,0,0,False,"前往金碟游乐场","要前往金碟游乐场吗？
不收取任何交通费用。"
131181,5649379,144,0,591990,0,29,1,0,0,False,"前往金碟游乐场","要前往金碟游乐场吗？
不收取任何交通费用。"
131182,4103399,128,0,0,592264,30,1,0,0,False,"前往利姆萨·罗敏萨","要前往利姆萨·罗敏萨吗？
交通费为120金币。"
131183,4103339,130,0,0,0,1,1,0,0,False,"前往乌尔达哈","要前往乌尔达哈吗？
不收取任何交通费用。"
131184,4103382,132,0,0,592264,30,1,0,0,False,"前往格里达尼亚","要前往格里达尼亚吗？
交通费为120金币。"
131185,5827477,418,592249,0,0,1,1,0,0,False,"","要前往伊修加德吗？"
131186,5835896,155,592250,0,0,1,1,0,0,False,"","要前往大审门吗？"
131187,5822019,439,592251,0,0,1,1,0,0,False,"前往轻羽斗场","要进入轻羽斗场吗？"
131188,5835987,401,0,0,0,1,1,0,0,False,"前往云顶营地","要前往云顶营地吗？
不收取任何交通费用。"
131189,5836049,401,592253,0,0,1,1,0,0,False,"","要前往蓝天窗吗？"
131190,5836085,402,592254,0,0,1,1,0,0,False,"前往魔大陆阿济兹拉","要前往魔大陆阿济兹拉吗？"
131191,5821242,427,592255,0,0,1,1,0,0,False,"","要进入圣恩达利姆神学院吗？"
131192,5822004,433,592256,0,0,1,1,0,0,False,"","要进入福尔唐伯爵府吗？"
131193,5827748,419,0,0,0,1,1,0,0,False,"","要离开圣恩达利姆神学院吗？"
131194,5827491,418,0,0,0,1,1,0,0,False,"","要离开神殿骑士团总骑士长室吗？"
131195,5827750,419,0,0,0,1,1,0,0,False,"","要离开福尔唐伯爵府吗？"
131196,5827495,418,0,0,0,1,1,0,0,False,"","要离开轻羽斗场吗？"
131197,5835975,419,592257,0,0,1,1,0,0,False,"","要前往伊修加德飞艇坪吗？
不收取任何交通费用。"
131198,5835975,419,0,0,0,1,1,0,0,False,"","要前往伊修加德飞艇坪吗？"
131199,5836077,400,592259,0,0,1,1,0,0,False,"","要前往翻云雾海吗？"
131200,5836076,398,0,0,0,1,1,0,0,False,"","要前往龙堡参天高地吗？"
131201,5851087,463,0,0,0,1,1,0,0,False,"","要进入玛托雅的洞穴吗？"
131202,5822097,399,0,0,0,1,1,0,0,False,"","要离开玛托雅的洞穴吗？"
131203,5835975,419,0,0,0,1,1,0,0,False,"","要前往伊修加德飞艇坪吗？"
131204,5878288,429,0,0,0,5,9,0,0,False,"",""
131205,5878405,418,0,0,0,1,1,0,0,False,"","要离开吗？"
131206,5857271,398,0,0,0,1,1,0,0,False,"","要离开供奉洞吗？"
131207,5890154,402,0,0,0,1,1,0,0,False,"","要前往阿尔法管区吗？"
131208,5890159,402,0,0,0,1,1,0,0,False,"","要前往贝塔管区吗？"
131209,5890166,402,0,0,0,1,1,0,0,False,"","要前往贝塔管区吗？"
131210,5890180,402,0,0,0,1,1,0,0,False,"","要前往伽马管区吗？"
131211,5890183,402,0,0,0,1,1,0,0,False,"","要前往伽马管区吗？"
131212,5890184,402,0,0,0,1,1,0,0,False,"","要前往德尔塔管区吗？"
131213,5867863,402,0,0,0,1,1,0,0,False,"","要离开魔大陆中枢吗？"
131214,5959290,399,0,0,0,1,1,0,0,False,"","要离开亚历山大关节点吗？"
131215,5959290,399,0,0,0,1,1,0,0,False,"","要离开戈耳狄俄斯之结吗？"
131216,6034535,504,592868,0,0,31,1,0,0,False,"进行谈话","要前往开发室吗？"
131217,6034570,130,0,0,0,1,1,0,0,False,"离开开发室","要离开开发室吗？"
131218,6045307,399,0,0,0,1,1,0,0,False,"","要通过密道前往龙堡内陆低地吗？"
131219,6215554,132,0,0,0,1,1,0,0,False,"","要离开双蛇党军营吗？"
131220,6235159,399,0,593136,0,32,1,0,0,False,"","要前往指路的好心冒险者的所在处吗？"
131221,6236358,399,0,0,0,1,1,0,0,False,"","要离开亚历山大关节点吗？"
131222,6236358,399,0,0,0,1,1,0,0,False,"","要离开弥达斯之结吗？"
131223,6256320,567,0,0,0,1,1,0,0,False,"","要前往帕洛克系留基地吗？"
131224,6256553,401,0,0,0,1,1,0,0,False,"","要前往阿巴拉提亚云海吗？"
131225,6256675,568,0,0,0,1,1,0,0,False,"","要进入利奥法德的房间吗？"
131226,6256329,567,0,0,0,1,1,0,0,False,"","要离开利奥法德的房间吗？"
131227,6256327,567,0,0,0,1,1,0,0,False,"","要前往帕洛克岛吗？"
131228,6256326,567,0,0,0,1,1,0,0,False,"","要前往飞空艇着陆场吗？"
131229,5835975,419,0,0,590453,33,1,0,0,False,"前往伊修加德","要前往伊修加德吗？
交通费为150金币。"
131230,5835975,419,0,0,590454,33,1,0,0,False,"前往伊修加德","要前往伊修加德吗？
交通费为150金币。"
131231,5835975,419,0,0,590455,33,1,0,0,False,"前往伊修加德","要前往伊修加德吗？
交通费为150金币。"
131232,4103339,130,0,0,592480,33,1,0,0,False,"前往乌尔达哈","要前往乌尔达哈吗？
交通费为150金币。"
131233,4103382,132,0,0,592480,33,1,0,0,False,"前往格里达尼亚","要前往格里达尼亚吗？
交通费为150金币。"
131234,4103399,128,0,0,592480,33,1,0,0,False,"前往利姆萨·罗敏萨","要前往利姆萨·罗敏萨吗？
交通费为150金币。"
131235,5827477,418,0,0,0,1,1,0,0,False,"","要前往伊修加德吗？"
131236,6385473,153,0,0,0,1,1,0,0,False,"","要离开死者宫殿吗？"
131237,5835975,419,0,0,592480,33,1,0,0,False,"前往伊修加德","要前往伊修加德吗？
交通费为150金币。"
131238,5649379,144,0,0,592264,34,1,0,0,False,"前往金碟游乐场","要前往金碟游乐场吗？
不收取任何交通费用。"
131239,6485807,399,0,0,0,1,1,0,0,False,"","要离开中央管制室吗？"
131240,6483471,611,593427,593426,0,35,1,0,0,False,"进行谈话","要前往儿科病房吗？"
131241,6483427,131,0,0,0,1,1,0,0,False,"","要离开儿科病房吗？"
131242,6485807,399,0,0,0,1,1,0,0,False,"","要离开中枢大动力室吗？"
131243,6515006,128,0,0,0,1,1,0,0,False,"","要离开黑涡团军营吗？"
131244,6515008,130,0,0,0,1,1,0,0,False,"","要离开恒辉队军营吗？"
131245,6654103,629,0,0,0,5,10,0,0,False,"",""
131246,6654162,628,0,0,0,1,1,0,0,False,"","要离开吗？"
131247,6728838,156,0,0,0,1,1,0,0,False,"","要离开欧米茄控制室吗？"
131248,6663537,641,593638,0,0,1,1,0,0,False,"",""
131249,6654210,628,593640,593639,0,36,1,0,0,False,"",""
131250,6873899,152,593642,0,0,1,1,0,0,False,"","要前往阿马里赛哨塔吗？"
131251,6873933,612,593643,0,0,1,1,0,0,False,"","要前往帝国东方堡吗？"
131252,6873901,129,0,0,593644,37,1,0,0,False,"","要前往利姆萨·罗敏萨吗？
交通费为300金币。"
131253,6874066,628,0,0,593645,37,1,0,0,False,"","要前往黄金港吗？
交通费为300金币。"
131254,6873937,612,593646,0,0,1,1,0,0,False,"","要前往无垢干谷附近吗？"
131255,6873936,612,593647,0,0,1,1,0,0,False,"","要前往尖枪瀑布附近吗？"
131256,6873958,621,593648,0,0,1,1,0,0,False,"","要前往阿拉米格人居住区吗？"
131257,6873957,621,593649,0,0,1,1,0,0,False,"","要前往地下水路吗？"
131258,6873954,621,593650,0,0,1,1,0,0,False,"","要前往阿拉米格人居住区吗？"
131259,6873952,621,593651,0,0,1,1,0,0,False,"","要离开阿拉米格人居住区吗？"
131260,6874048,628,0,0,0,1,1,0,0,False,"","要离开乌尔达哈商会馆接待室吗？"
131261,6874031,639,593652,0,0,1,1,0,0,False,"进入乌尔达哈商会馆接待室","要进入乌尔达哈商会馆接待室吗？"
131262,6874050,628,0,0,0,1,1,0,0,False,"","要前往黄金港飞艇坪吗？"
131263,6874054,628,0,0,0,1,1,0,0,False,"","要离开黄金港飞艇坪吗？"
131264,6874512,681,593655,0,0,1,1,0,0,False,"进入烈士庵","要进入烈士庵吗？"
131265,6874127,614,593656,0,0,1,1,0,0,False,"","要进入烈士庵吗？"
131266,6874125,614,593657,0,0,1,1,0,0,False,"","要离开烈士庵吗？"
131267,6877425,682,593661,0,0,1,1,0,0,False,"","要前往多玛飞地吗？"
131268,6877422,614,593660,0,0,1,1,0,0,False,"","要前往无二江流域吗？"
131269,6874086,622,593658,0,0,1,1,0,0,False,"","要走下晨曦王座吗？"
131270,6874087,622,593659,593665,0,38,1,0,0,False,"","要登上晨曦王座吗？"
131271,6889710,620,593662,0,0,1,1,0,0,False,"","要前往御制监望塔吗？"
131272,6889712,620,593663,0,0,1,1,0,0,False,"","要离开御制监望塔吗？"
131273,6890265,612,0,0,0,1,1,0,0,False,"","要离开天母寝宫地下祭坛吗？"
131274,6873901,129,0,0,0,1,1,0,0,False,"","要前往利姆萨·罗敏萨吗？"
131275,6938717,612,0,593703,0,39,1,0,0,False,"","要前往满身伤痕的壮汉的所在地吗？"
131276,6988578,621,0,0,0,1,1,0,0,False,"","要离开屋顶庭园吗？"
131277,6889710,620,0,0,0,1,1,0,0,False,"","要移动到门的另一侧吗？"
131278,6889712,620,0,0,0,1,1,0,0,False,"","要移动到门的另一侧吗？"
131279,6999027,612,0,0,0,1,1,0,0,False,"","要离开时空狭缝吗？"
131280,7073364,140,0,0,0,1,1,0,0,False,"","要离开陌迪翁牢狱吗？"
131281,7078657,735,594538,0,0,1,1,0,0,False,"","要前往道具间吗？"
131282,7082407,628,0,0,0,1,1,0,0,False,"","要前往黄金港吗？"
131283,7080658,736,0,0,0,1,1,0,0,False,"","要前往舰桥吗？"
131284,7080809,735,0,0,0,1,1,0,0,False,"","要前往道具间吗？"
131285,7083135,621,0,0,0,1,1,0,0,False,"","要离开阿拉米格王宫吗？"
131286,7102724,621,0,0,0,1,1,0,0,False,"","要离开超越技术研究所吗？"
131287,7151251,740,594578,0,0,1,1,0,0,False,"","要前往空中庭园吗？"
131288,7103377,621,0,0,0,1,1,0,0,False,"","要离开空中庭园吗？"
131289,7083135,621,594628,0,0,1,1,0,0,False,"","要离开阿拉米格王宫吗？"
131290,7156750,613,594638,0,594639,40,1,0,0,False,"","要前往酒杯岛吗？
交通费为30金币。"
131291,7156756,613,594640,0,594641,40,1,0,0,False,"","要前往自凝岛吗？
交通费为30金币。"
131292,7164043,739,593661,0,0,1,1,0,0,False,"","要前往多玛飞地吗？"
131293,7182462,759,594559,0,0,1,1,0,0,False,"","要前往多玛飞地吗？"
131294,7226681,759,0,0,0,1,1,0,0,False,"","要离开归燕馆吗？"
131295,7239198,764,594756,0,0,1,1,0,0,False,"进入醴泉神社","要前往醴泉神社吗？"
131296,7343563,614,0,0,0,1,1,0,0,False,"","要前往延夏吗？"
131297,7239363,613,594754,0,0,1,1,0,0,False,"","要离开醴泉神社吗？"
131298,7420749,613,0,0,0,1,1,0,0,False,"","要离开天之御柱吗？"
131299,6873937,612,594718,0,0,1,1,0,0,False,"","要前往无垢干谷附近吗？"
131300,7080658,736,594829,0,0,1,1,0,0,False,"","要返回到剧场艇初见号的舰桥吗？"
131301,7447849,622,594861,0,0,1,1,0,0,False,"","要飞下朵洛衣楼吗？"
131302,7448849,622,594860,0,0,1,1,0,0,False,"","要飞上朵洛衣楼吗？"
131303,7672498,809,594983,0,0,1,1,0,0,False,"","要前往废弃宅邸吗？"
131304,9383310,133,0,0,0,1,1,0,0,False,"","要离开废弃宅邸吗？"
131305,7743671,621,0,0,0,1,1,0,0,False,"","要前往基拉巴尼亚湖区吗？"
131306,7743671,621,0,0,0,1,1,0,0,False,"","要前往基拉巴尼亚湖区吗？"
131307,7761499,132,0,0,0,1,1,0,0,False,"","要离开呼啸眼石塔群吗？"
131308,7078657,735,596781,0,0,1,1,0,0,False,"","要前往道具间等候吗？"
131309,7830042,828,0,0,0,1,1,0,0,False,"","要前往道具间吗？"
131310,7848800,827,0,0,0,1,1,0,0,False,"","要前往瓦尔河源流吗？"
131311,7878066,819,0,0,0,1,1,0,0,False,"","要离开观星室吗？"
131312,7878085,819,0,0,0,1,1,0,0,False,"","要离开吗？"
131313,7878501,820,596477,0,0,1,1,0,0,False,"","要前往树梢层吗？"
131314,7878500,820,596478,0,0,1,1,0,0,False,"前往树根层","要前往树根层吗？"
131315,7878732,844,596475,596176,0,43,1,0,0,False,"","要前往观星室吗？"
131316,7877999,843,0,0,0,41,11,0,0,False,"进行谈话",""
131317,7933894,878,0,0,0,1,1,0,0,False,"","要前往空无大地吗？"
131318,7933164,815,0,0,0,1,1,0,0,False,"","要前往安穆·艾兰吗？"
131319,7932479,857,0,0,0,1,1,0,0,False,"","要前往伊甸内核吗？"
131320,7932937,878,0,0,0,1,1,0,0,False,"","要前往空无大地吗？"
131321,7935659,814,0,595193,0,42,1,0,0,False,"","要前往态度温和的退役士兵的所在处吗？"
131322,8010128,842,596573,0,0,1,1,0,0,False,"","要前往希尔科斯峡谷吗？"
131323,8010132,156,0,0,0,1,1,0,0,False,"","要前往银泪湖北岸吗？"
131324,8010063,844,596472,0,0,1,1,0,0,False,"","要接触装置，传送至第一世界吗？"
131325,8010129,842,0,0,0,1,1,0,0,False,"传送至原初世界","要传送至原初世界吗？"
131326,8010180,814,0,0,0,1,1,0,0,False,"","要前往珂露西亚岛吗？"
131327,8010338,818,0,0,0,1,1,0,0,False,"","要前往黑风海吗？"
131328,8010129,842,596473,0,0,1,1,0,0,False,"","要传送至原初世界吗？"
131329,8015551,814,596474,0,0,1,1,0,0,False,"前往珂露西亚岛","要前往珂露西亚岛吗？"
131330,8015653,814,596479,0,0,1,1,0,0,False,"","要前往梯顶吗？"
131331,8015648,814,596480,0,0,1,1,0,0,False,"","要前往梯底吗？"
131332,8015796,819,596482,0,0,1,1,0,0,False,"","要前往水晶都吗？"
131333,8016454,818,596481,0,0,1,1,0,0,False,"","要前往黑风海吗？"
131334,8015677,814,0,0,0,1,1,0,0,False,"","要前往珂露西亚岛吗？"
131335,7980014,815,596476,0,0,1,1,0,0,False,"","要前往安穆·艾兰吗？"
131336,8015796,819,595595,0,0,1,1,0,0,False,"","要前往水晶都吗？"
131337,8015796,819,596533,0,0,1,1,0,0,False,"前往水晶都","要前往水晶都吗？"
131338,8050969,815,596572,0,0,1,1,0,0,False,"","要前往南琥珀丘吗？"
131339,8050970,815,0,0,0,1,1,0,0,False,"","要前往络尾聚落吗？"
131340,8050982,818,0,0,0,1,1,0,0,False,"","要前往阿科拉塔一层吗？"
131341,8050981,818,0,0,0,1,1,0,0,False,"","要前往阿科拉塔上层吗？"
131342,8141167,886,0,0,0,45,1,0,0,False,"前往天穹街","要前往天穹街吗？"
131343,8141780,418,596706,0,0,1,1,0,0,False,"","要前往云雾街吗？"
131344,8141925,816,596692,0,0,1,1,0,0,False,"","要前往伊尔美格吗？"
131345,8141929,890,596691,0,0,1,1,0,0,False,"","要前往丽耶美格梦园吗？"
131346,8141930,891,596691,0,0,1,1,0,0,False,"","要前往丽耶美格梦园吗？"
131347,8141931,892,596691,0,0,1,1,0,0,False,"","要前往丽耶美格梦园吗？"
131348,8143255,814,0,0,0,1,1,0,0,False,"","要离开机械遗迹坑道吗？"
131349,8143261,895,0,0,0,1,1,0,0,False,"","要进入机械遗迹坑道吗？"
131350,8144702,896,0,0,0,1,1,0,0,False,"","要进入复制工厂废墟吗？"
131351,8143262,895,0,0,0,1,1,0,0,False,"","要离开复制工厂废墟吗？"
131352,8149903,896,0,0,0,1,1,0,0,False,"","要前往第一区吗？"
131353,8149915,896,0,0,0,1,1,0,0,False,"","要前往第四区吗？"
131354,8149924,896,0,0,0,1,1,0,0,False,"","要前往第二区吗？"
131355,8015796,819,595630,595631,0,44,1,0,0,False,"前往水晶都","要前往水晶都吗？"
131356,8154983,820,595632,0,0,44,1,0,0,False,"前往游末邦","要前往游末邦吗？"
131357,8193602,896,0,0,0,1,1,0,0,False,"","要前往第五区吗？"
131358,8193584,896,0,0,0,1,1,0,0,False,"","要前往第四区吗？"
131359,8276340,915,596734,0,0,1,1,0,0,False,"","要前往甘戈斯吗？"
131360,8276336,759,596735,0,0,1,1,0,0,False,"","要前往多玛飞地吗？"
131361,8321517,921,596820,596819,0,46,1,0,0,False,"","要前往儿科病房吗？"
131362,8322370,131,0,0,0,1,1,0,0,False,"","要离开儿科病房吗？"
131363,8341503,814,0,0,0,1,1,0,0,False,"","要前往珂露西亚岛吗？"
131364,8367474,621,596931,0,0,1,1,0,0,False,"","要前往基拉巴尼亚湖区吗？"
131365,8368019,919,596932,0,0,1,1,0,0,False,"","要前往燕鸥崖吗？"
131366,8373584,351,0,0,0,1,1,0,0,False,"","要离开未明之间吗？"
131367,8373588,351,0,0,0,1,1,0,0,False,"","要进入未明之间吗？"
131368,8373708,814,0,0,0,1,1,0,0,False,"","要离开概念之间吗？"
131369,8373710,918,596922,596923,0,48,1,0,0,False,"","要前往概念之间吗？"
131370,7878732,844,596924,596925,0,47,1,0,0,False,"","要前往观星室吗？"
131371,8380784,895,0,0,0,1,1,0,0,False,"","要前往阿诺古的房间吗？"
131372,8378564,895,0,0,0,1,1,0,0,False,"","要返回机械遗迹坑道吗？"
131373,8380830,928,0,0,0,1,1,0,0,False,"","要前往人偶军事基地吗？"
131374,8380461,814,0,0,0,1,1,0,0,False,"","要前往珂露西亚岛吗？"
131375,8141780,418,0,0,0,1,12,0,0,False,"",""
