key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
33,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"那个，你能帮我们一把吗？
我们想要去救回被卢恩人诱拐的市民。","卢恩人会把那些市民交给蜥蜴人族的。
现在他们貌似在进行最终谈判。","这是救回大家的最后机会。
拜托你，请助我们一臂之力 ！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……我明白了。
我们好歹也有铜刃团的尊严。",""
34,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
35,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"集合！
为了防范帝国兵的袭击，
下面我们要进行黑涡团新兵的实战训练！","这项防卫训练的内容是消灭攻过来的黑涡团教导队员，
坚守德内维尔关不被突破！","虽然这是项危险的训练，
不过如果你愿意，可以允许你参与此次训练。","要参与训练吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","那我劝你赶快离开这里，
以免被卷入训练。",""
36,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"这不是冒险者么！
我们的相遇简直就是命运的安排。","最近，这一带的鼹鼠大量繁殖，
把田地钻得坑坑洼洼的，实在很让人头疼。","你能帮我去消灭那些可恨的鼹鼠吗？","要去消灭鼹鼠吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","哦，太好了！
……快看，它们出现了！
那就拜托你了！","","不爱管这事也是理所当然的啊……嘁。",""
37,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"请帮我们去消灭那些可恨的鼹鼠，拜托了！","","","","","","",""
38,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你对自己的身手有自信吗？有时间接点事做吗？
我想委托你护送我到小阿拉米格。","我需要向那边的部队报告有关蜥蜴人族的情报，
这是与战况相关的重要情报。
但我在得到这个情报的时候不小心被他们看到了。","如果出动整个部队防范他们的攻击，
反而会因为目标过大而成为众矢之的。
所以我才想要拜托你来护送我，毕竟你不是这里的人。","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","多说无用，请忘了我刚刚说的话。
",""
39,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，你是冒险者吧？
我想找你帮点忙。","有一种叫做大洋妖红花的花型魔物
在这一带长得太茂盛了……很让人头疼。
不知道是不是它们根深蒂固了，怎么砍都会再出现。","虽然这么说，但也不能就这么放着不管……
我是已经无能为力了。
所以能拜托你帮我驱除它们吗？","要帮忙驱除魔物吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","真的么，你会帮我吗？
太谢谢了……啊，刚说完它们就出现了！
冒险者，快把它们干掉吧！","","嗯……这样啊，你没法帮我么。
好吧，我也不能强人所难。
等你下次有空的时候再来帮我吧。",""
40,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"可恶的大洋妖红花，竟然接连不断地出现！
冒险者，就请你逐一消灭它们吧！靠你了！","","","","","","",""
41,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒险者，请帮帮我！
我一个人根本没办法搞定！","我本来想要将风车小屋里磨好的小麦粉发货的，
但那些饿疯了的婴猴总是会袭击过来，
我根本运不出去。","它们好像记住了味道，
只要我一运出去，它们就会袭击过来。
所以拜托你，消灭那些婴猴！","要帮忙消灭婴猴吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","谢谢你，冒险者果然靠得住！
那就拜托你了！","","这样啊……那就没办法了。
虽然很遗憾，不过我还是找其他人帮忙吧。",""
42,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"这一带的河蟾蜍繁殖得特别快，
如果不定期驱除的话会不得了的。
现在正好是定期驱除河蟾蜍的时候。","虽然已经习惯了，不过这项工作并不轻松。
如果你方便的话，能来帮个忙吗？","我们要驱除的对象是河蟾蜍中繁殖能力最强的杖蟾蜍。
其他的品种可以不用管。","那么就拜托你了，冒险者。
我在这里守着，
避免过往的行人受到牵连。","……我可不是因为害怕蟾蜍才拜托你的哦！","","",""
43,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"这一带的河蟾蜍繁殖得特别快，
如果不定期驱除的话会不得了的。
我正要开始定期驱除河蟾蜍。","虽然已经习惯了，不过这项工作并不轻松。
如果你方便的话，能来帮个忙吗？","要帮忙驱除河蟾蜍吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","我们要驱除的对象是河蟾蜍中繁殖能力特别强的杖蟾蜍。
其他的品种可以不用管。","","这样啊……那就没办法了。
我们自己来处理吧。",""
44,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"参ったな……またヤーゾンが集まってきやがった。
やつら、杭打ち機に巣を作ろうとするんだよ。","こうなると作業になんなくてね。
すまないが、ヤーゾンの駆除を手伝ってくれないか？","引き受けますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","助かるよ。
やつら、そこの木の辺りに集まってきてる。
杭打ち機に寄り付く前に、倒してくれ！","","そうか……。急いで他を当たらないとな。",""
45,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"这一带出现了好多土元精……
你能帮我收集一些它们的核心吗？","把这些核心打进地面的话可以坚固地基……
是开垦萨纳兰的……必需品。","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","你可以打倒它们后把核心夺过来，
也可以从地上捡……
总之收集好给我就行……","","毕竟这事和你无关啊……",""
46,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"请、请帮帮我，冒险者大人！
以那间废弃小屋为据点的盗贼团体
刚刚抢走了我重要的货物！","没有那些货物的话我会饿死的！
自己到他们据点去拿只是白白送死。
拜托你帮我把行李夺回来吧！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","神啊！我的性命就托付给冒险者大人了！","","怎么这样！
这样下去我会被喂蚂蚁的！",""
47,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"你来得正好！
你能从哥布林族手中保护这份资料吗？
这是刚刚拿到手的。","那些家伙因为被赶了出去，
竟然开始破坏装有资料的箱子来泄愤。
我可是损失惨重啊。","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","太好了。
装材料的箱子就在那里……
哎呀，才刚说完哥布林族就来了！","","你要是做得好的话，我还打算以重金答谢呢。
你不重新考虑一下吗？",""
48,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"我的父亲死在了这个池塘。
他是在钓鱼的时候被产卵鬼鮟鱇吃掉的……","如果这个世界上没有鬼鮟鱇就好了！
你是冒险者的话，就去打倒那些家伙们啊！","要出手吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","太好了，为父亲报仇了！
你要更多更多地消灭它们啊！","","胆小鬼！我明明听说冒险者都很勇敢的！",""
49,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，说你呢！
你是冒险者吧？过来帮我个忙！","在那边大肆胡闹的男人是想要潜入船中的偷渡者。
可是没想到抓到他之后他却装作什么都不知道。","然后被问急了，竟然开始狂暴起来！
所以我想要拜托你帮个忙，
在出现伤员之前制服他！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……我明白了，虽然很遗憾，
那也是没办法的事。抱歉让你为难了。",""
50,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集好土元精核心了吗？","","","","不错，就照这样，继续拜托你了。","","这样啊……
报酬是按件支付的……你别忘了……",""
