key,0,1,2,3,4,5,6
10,13,72611,72511,2,"クラリシー・クォ・プリスクス","克拉莉西·库奥·普利斯克斯","33岁。精灵族。
加雷马帝国第四军团“魔兽大队”的百夫长。

克拉莉西总是言行傲慢、故弄玄虚，但这只是表象，也就是她的伪装人格。
她加入第四军团约有10年，是兽王莱昂认可的魔兽驯兽师之一。可以随意操控魔兽的她被大家称为“魔女”。据说，她可以发出仿佛不属于这个世界的奇异声音，并使用非人类的语言控制魔兽。但有人说那只是讨厌她的人恶意编造出的谎言。克拉莉西并非魔女，而是“圣女”才对。她为了保护受伤的士兵和魔兽挺身而出，与敌军战斗的身姿就宛如女战神格拉迪亚一般。此言不虚，她在战场上已经立下了无数的战功。
关于她的两种传言可能都是真的。她为了同伴舍身战斗的身姿就如同圣女，但操纵魔兽无情猎杀敌人的她毫无疑问也是魔女。无论如何，直视她双眼的人不是被她的性感妖艳所魅惑，就是因恐惧而瑟瑟发抖……

鲜少有人了解她的过去。
克拉莉西是艾什瓦民族的人，那是一个在国境附近过着流浪生活的种族。帝国为艾什瓦民族提供了定居政策，却被拒绝了。于是军团长伽布拉斯便提出了一个折中方案，只要让一些壮丁应召入伍，剩下的人就可以一如既往地过着流浪生活。艾什瓦民族答应了这个条件，为帝国军提供了数名年轻男性。克拉莉西的丈夫也是其中之一。她的丈夫被分配到兽王莱昂麾下的魔兽大队，但初上战场便不幸殒命，而几个月前他们才刚刚结婚。莱昂替伽布拉斯前去慰问家属，为他的死亡哀悼并致歉。成为了寡妇的克拉莉西表示自己将会替夫从军，但希望帝国不要再继续夺走族里的男人，莱昂答应了她的请求。从那以后，她就戴上了魔女和圣女的面具，为了悼念亡夫和一族的和平，一直战斗到了今日……
"
11,14,72612,72512,5,"サルトヴォアール・クォ・ソラノス","萨托瓦尔·库奥·索拉努斯","61岁。精灵族。出生于旧兰蒂斯共和国曼托瓦。
加雷马帝国第四军团“术师大队”的上级百夫长。

在成功占领博兹雅之后，第四军团遵从开国皇帝索鲁斯的命令，准备进攻下一个目标——旧达尔马斯卡王国。当时的军团长巴修·范·伽布拉斯认为，达尔马斯卡的魔术师大队是个相当大的威胁。虽然不是为了以毒攻毒，但伽布拉斯也计划在第四军团内组建一个魔术师大队。他首先想到的就是曼托瓦的魔术骑士团，那是旧兰蒂斯共和国中唯一一个将魔法作为武器的骑士团。帝国通常将臣服的各国骑士团解散，重新编入帝国的军队中，当时的旧兰蒂斯共和国也没有例外。但是，将魔法视作威胁的帝国对魔术骑士团的举措却是极力的打压。因此，骑士团中的魔术师们都奔往各地逃命。伽布拉斯要找的就是这些四散而逃的曼托瓦魔术师们。

萨托瓦尔正是其中一人。他在曼托瓦附近的一个小村庄开设了一间学问所，过着隐姓埋名的生活，但最终还是被第四军团找到了。萨托瓦尔拒绝了邀请，但他对有着不同于帝国传统思想的伽布拉斯很感兴趣。第四军团耐心劝说了许久，可萨托瓦尔一直没有答应。某一天，一位陌生的武人来到了学问所。虽然他年过半百、既没武器也没护卫，但萨托瓦尔马上意识到即使自己用尽浑身解数也无法战胜此人……这位武人正是巴修·范·伽布拉斯。萨托瓦尔得到了和伽布拉斯直接交谈的机会，一番谈话后，他对伽布拉斯的价值观和思维方式大为动容，并向他发誓效忠。

三十多年后，妖术师阿尔贝雷欧的加入将第四军团的魔法水平带到了一个新的高度，但曼托瓦的魔术师们为术师大队打下了坚实的基础。萨托瓦尔在以此为傲的同时，也不忘谦虚地向阿尔贝雷欧学习魔法。他希望能和现任军团长诺亚·范·伽布拉斯一起实现过世的巴修的遗愿。
"
12,15,72613,72513,3,"シシニアス・マル・ヴェリュータス","西西尼乌斯·玛尔·维琉图斯","42岁。加雷马族。出生于加雷马帝国首都。
加雷马帝国第四军团“机械化步兵大队”的技术士官。

师从加雷马帝国超越技术研究所魔导技师长奥卢斯·玛尔·亚希纳，在其手下担任研究员。随着阿拉米格被攻陷，超越技术研究所也被拆除，研究数据都被送到了加雷马帝国首都。西西尼乌斯也收到了返回帝国的命令，但由于他的研究对象原本是古代亚拉戈帝国留下的遗物和失传的技术，他便申请调到第四军团。因为他对第四军团早前一直在收集人称“圣遗物”的古代秘宝一事早有耳闻，而且在收到返回命令的同时，他也收到了来自第四军团的邀请。军团长伽布拉斯和负责搜寻圣遗物的梅内纽斯都十分认可他的才能，西西尼乌斯也被伽布拉斯的思想所打动，发誓从此向他效忠。就这样，西西尼乌斯成为了第四军团的魔导技师长。

现在他正以复活从黎铎拉纳大灯塔中回收的古代兵器和装置为目的进行研究。在完成“劳动”系列兵器的原理解析后，他便着手准备将它们作为新的魔导兵器投入实战。在新兵器登上战场之际，西西尼乌斯还为了收集数据奔赴南方博兹雅战线。他并非只知在研究室埋头苦干的学者，亲力亲为地收集数据这一点可谓有其师必有其徒。
"
13,9,72609,72509,2,"ロフィー・ピル・ポティトゥス","罗菲·皮尔·珀提图斯","19岁。猫魅族。出生于达尔马斯卡管区瓦尔奈。
加雷马帝国第四军团“术师大队”的选拔兵。

罗菲是个逃兵。临阵脱逃是严重违反军规的行为，除非有特别的理由，否则将会被处以死刑。罗菲是为了实验动物“一角兽”才从军中叛逃的。对术师大队来说，一角兽是非常珍贵的实验动物，光是擅自藏匿就已经违反军规了，若是再加上临阵脱逃，那绝对是会被当场斩杀的重大罪行。罗菲明知如此，却还是逃出了大队……这究竟是为什么呢？
帝国军对于在实战中投入“魔法”的态度十分消极。因为术式是从艾欧泽亚和其他国家传入帝国的，加雷马族人自不必说，就连许多帝国市民和行省市民都不习惯使用魔法，所以必须对那些术式进行调整。而在基础研究到改良的过程中，就要先以动物、魔兽、妖异为实验对象反复摸索。
罗菲是一个颇有才能的新人召唤术师。她有充足的以太来使用魔法，构筑的术式也精准无比，在同级生中出类拔萃。通过跳级提前从魔法学校毕业后，罗菲加入了第四军团，并在一番严酷的训练之后被分配到了阿尔贝雷欧麾下的术师大队。她的任务是调整及改良新的魔法。而罗菲在博兹雅认清了残酷的现实，她发现作为改良魔法实验体的大量野生动物、魔兽，还有妖异正遭受着极其残忍的对待。
一只名为一角兽的魔兽被指定为罗菲研究魔法的实验对象。一角兽是一种会使用“净化之光”消除不死系生物的稀有魔兽。这种魔兽十分稀少珍贵，但它们也因此而遭到了抓捕，成为了实验对象。在进行了无数次惨无人道的实验后，罗菲终于得到了在实验中处理掉一角兽的许可。罗菲认识到了自己创造的魔法是何等的罪孽深重，在无尽的悔恨和失望中，她下定了决心。她要带着这只魔兽离开帝国。
"
14,11,72614,72514,5,"ダボグ・アン・イニヴァシュ","达波格·安·因尼维失","推测为34岁。硌狮族。出生于博兹雅管区博兹雅堡垒。
加雷马帝国第四军团“机械化步兵大队”的特殊兵。

高火力陆战魔导兵器“维吉尔”和新型飞行魔导装甲“加百列”的操纵者。也是为了操作魔导兵器经过调优的强化兵。
帝国开发的大量魔导兵器都保存在达尔马斯卡管区的瓦尔奈。在魔导技师长西西尼乌斯的指挥下，这些魔导兵器经过改造拥有了更高性能并被投入了实战。其中，维吉尔和加百列需要操纵者用身体和精神同时进行操控，因此可以做出更为迅速和精细的动作。但是这种操作只有超级调整兵，也就是通过强化提高精神感应力、能与机械进行精神同步的特殊操纵者才能做到。
根据西西尼乌斯所说，虽然目前理论已经成立，但这些尚属于实验阶段，直接强化普通人类的话可能会出现一些预料之外的问题和危险。因此，为了应对即将到来的与达尔马斯卡义军的全面冲突，他准备先在博兹雅进行实验……于是，达波格便被选为了实验对象。

达波格并不是志愿兵，而是与第四军团战斗的抵抗组织的一员。
15年前，在博兹雅堡垒蒸发事件中失去了父母和兄弟的达波格立刻加入了抵抗组织。他一心为父母和兄弟报仇，却在2年前因为作战失败沦为帝国的俘虏。在他第二次逃跑的时候，不慎从城墙上跌落，摔断了颈椎。所有人都认为他最多只能再活一周。
第四军团禁止进行人体实验，只有在保证实验具有安全性和实用性的前提下才可以进行。但在此时，一场以救助达波格为名的人体实验却悄然开始了。伽布拉斯要求给予第四军团捕获的俘虏“最低限度的人道主义关怀”，可西西尼乌斯等人却将这一规定用在了邪恶的计划上。
就这样，被改造为强化兵的达波格作为新型魔导兵器的操纵者再次回到了战场。西西尼乌斯等人再次无耻地实施“最低限度的人道主义关怀”，以“不希望他因为残杀过去的同伴而痛心”为由，消除了达波格的记忆……
"
15,12,72615,72515,4,"ユンブ・ピル・ポティトゥス","尤恩布·皮尔·珀提图斯","24岁。猫魅族。出生于达尔马斯卡管区拉韦纳。
加雷马帝国第四军团“术师大队”的选拔兵。

尤恩布是一个和下属士兵一同活跃在战场之上的年轻治愈术师。
大多数士兵已经知道瓦厉斯在加雷马帝国遇刺，以及因其后继无人导致帝国发生内乱的事。他们认为本国的指挥系统已然崩溃，曾经所向披靡的强大帝国也正在走向灭亡……但尤恩布不一样，她对军团长伽布拉斯的思想尊崇至极，认为这正是一个好机会，一个脱离帝国的支配、筑建新的王国乐土的机会。这既不是重建后的兰蒂斯共和国，也不是再生的达尔马斯卡和博兹雅，而是一个崭新的国家。
许多士兵因帝国混乱不堪感到前途灰暗，行省市民则更为不安。尤恩布建议那些家属留在本国的人，让家属离开帝国，集中到这里。她还表示，一定要驱除那些因焦虑而想要投靠抵抗组织的人。
尤恩布的这一想法与她的出身有很大关系。“珀提图斯”这个姓名在帝国支配下的行省生活并取得市民权的猫魅族中很常见。实际上，尤恩布是个流浪街头的孤儿，可她和其他自怨自艾的孩子不同，她梦想着有朝一日能取得市民权，成为行省市民。为此，学识是必不可少的，于是她每天都会潜入学校，偷看偷听老师讲课。功夫不负有心人，在尤恩布得到福利局救助时，因为她会读书写字，便被送至预备军培训所的中等教育机构。尤恩布在那里接触到伽布拉斯的思想并成为他忠实的信徒。她相信，敬畏伽布拉斯、为伽布拉斯而战才是最利于国民们的选择。
尤恩布成为了治愈术师，每天都在战场上为了帮助同伴们施展才能。
"
16,19,72619,72519,3,"ミーシィヤ・ヴォートヤシュ","米希亚·博特雅失","29岁。鲁加族。出生于博兹雅管区博兹雅堡垒。
潜入博兹雅义军的第四军团的间谍。

在博兹雅堡垒的贫民窟出生长大。在帝国的政策和福利局的帮助下得到了上学的机会，学习非常刻苦。因为成绩优秀，她作为特优生获得了奖学金，并在最高学府修习了民俗学与史前学等学科。因此，她在博兹雅的历史和民族文化方面造诣颇深。

为了复活斗神天佑女王，向抵抗组织提议重现女王之刃的就是米希亚。她加入第四军团，与抵抗组织为敌的原因有两个。其中一个是博兹雅存在着根深蒂固的贫困问题。

在被帝国支配前，博兹雅是个小国，七成人民收入不足平均水平的一半，而生活在所谓的贫民窟的人甚至高达三分之一。原因很明显，那就是统治阶级的贵族和大商人占据了大多数财产。被帝国支配后，这种状态稍有缓和，但特别是在博兹雅堡垒这种大城市中，无家可归的流浪汉和失去父母的孤儿依然随处可见。
米希亚就是这种诞生于贫困阶层、在贫民窟长大的博兹雅人。小时候，她经常食不果腹，在垃圾堆中翻找可以卖掉的东西成了她每天的必修课。为了这些吃不饱穿不暖、没有机会接受教育的极度贫穷的孤儿们，帝国设置了福利局，开始进行孤儿救助计划。但是能享受到恩惠的儿童却不足半数。
米希亚有幸得到了上学的机会，并凭借优秀的成绩以特优生的身份进入了帝都的大学。但在博兹雅，“富人”将贫困阶层视为社会的害虫对待的情况屡见不鲜。米希亚不仅经常被当面辱骂，还受到过骚扰和折磨。不知不觉中，她已对富人恨之入骨。
另外，米希亚是最后一任女王贡希尔德的后裔，知道女王悲惨的结局。
因此，她因身为“穷人”和女王遇刺这两点彻底失去了对博兹雅的信任，强烈地意识到自己不是这个社会的一员。

另一个原因，就是第四军团的理念吸引了米希亚。伽布拉斯父子曾经公开声明，他们对加入的士兵的衡量标准只有能力和忠心。无论是什么出身、文化、宗教以及性别，只要是对第四军团发誓效忠的有能之士，都可以得到平等的对待……这就是伽布拉斯父子的宗旨。

米希亚受到的心灵创伤如此之深，究竟有谁能阻止她呢……
"
17,17,72617,72517,5,"ライアン・レム・ヘルソス","莱昂·雷姆·赫尔索斯","68岁。人族。出生于旧兰蒂斯共和国安贝尔格。
加雷马帝国第四军团的千夫长。

追随伽布拉斯父子两代的猛将。和已逝的巴修·范·伽布拉斯一样，是来自兰蒂斯共和国的战士。半世纪前攻占博兹雅的时候，莱昂年纪轻轻便已担任百夫长一职随军征战了。因为是看着现任军团长诺亚·范·伽布拉斯长大的，所以至今仍会叫他“小诺亚”。

隶属以梅内纽斯为军政官的博兹雅管区分遣队，负责指挥“魔兽大队”。这位人称“兽王”的驯兽师会和他悉心养育的魔兽共同与抵抗组织战斗。
虽然莱昂已有68岁高龄，但仍有一骑当千的恐怖战力，可以活用常年征战积累的兵法展开攻击。但由于他比起胜利更热衷于和强敌战斗，因此经常会无视自己制定的作战方案，独自出击。这种破坏军事部署的行为也时常受到官大一级的梅内纽斯的训斥。莱昂是个喜欢战斗和战争的武斗派，所以很讨厌梅内纽斯那种运筹帷幄的策士。口头禅之一是“真勇士就用拳头来说话”。
"
18,18,72618,72518,3,"メネニウス・サス・ラナトゥス","梅内纽斯·萨斯·拉那图斯","45岁。精灵族。出生于加雷马帝国首都。
加雷马帝国第四军团的军政官。

他是一名利用密探收集情报，为军团长伽布拉斯出谋划策的情报武官。除此之外他还负责指挥达尔马斯卡和博兹雅等南方行省的圣遗物搜寻队，意图获得凭现代知识无法再现的古代亚拉戈帝国以及伊瓦利斯王国等地的科学和魔法。
由于博兹雅义军发动了大规模反击，他被任命为博兹雅管区的军政官并带着三个大队前往帝国湖岸堡。三个大队分别是兽王莱恩率领的“魔兽大队”、妖术师阿尔贝雷欧率领的“术师大队”，以及以魔导兵器为武装的帝国基础部队“机械化步兵大队”。

在加雷马共和国时期，拉那图斯家曾是非常有名的强大贵族，他的祖父泰卢斯因反对当时的独裁官索鲁斯·佐斯·加尔乌斯登上王位而被流放。泰卢斯流浪多年，最终病死，而他的儿子卢基乌斯被在边境战斗的第四军团收留。之后，卢基乌斯开始逐渐崭露头角，实力得到认可的他最终成为了巴修·范·伽布拉斯的副官之一。希望复兴拉那图斯家的卢基乌斯在巴修的推荐下，和一个精灵族的没落贵族家的女儿结了婚。她带着一个儿子，膝下无子的卢基乌斯便将他收为养子。这个养子就是梅内纽斯。
梅内纽斯和现任军团长诺亚·范·伽布拉斯自幼就是朋友，他对伽布拉斯父子的忠诚要远高于其他人。因此，成为情报武官，一手包揽所有见不得人的工作正是他所希望的。他的做法手段一向冷酷无情，在军团内被评价为“为达目的不择手段的男人”。但他藏在心底的“一切都是为了伽布拉斯父子”的感情却是炽热的……

趁加雷马帝国陷入内乱，伽布拉斯选择脱离帝国以偿夙愿。这就意味着他们再也无法得到帝国的支援，与抵抗组织的战斗拖得越久就越不利。但梅内纽斯为了伽布拉斯，为了筑建新的王国乐土，策划了既能避免兵力损耗，又能让抵抗组织陷入混乱的作战方案。其中之一就是“圣剑天佑女王”的传说……
"
19,16,72616,72516,3,"サドル・レム・アルビレオ","萨德尔·雷姆·阿尔贝雷欧","37岁。精灵族。出生于艾欧泽亚乌尔达哈。
加雷马帝国第四军团的千夫长。

隶属以梅内纽斯为军政官的博兹雅管区分遣队，负责指挥“术师大队”的魔术师。一心追求失传的古代魔法，为了发展和完成他的魔法，时常将俘虏当作实验对象折磨致死。由于他性格冷漠，认为敌人的性命毫无价值，因此不仅是敌人，就连友军都会称他为“妖术师”。

阿尔贝雷欧原本在咒术师行会学习，但当时的会长穆穆埃珀很快就发现他是个冷酷无情的人，把他视作危险分子赶出了行会。阿尔贝雷欧被逐出乌尔达哈之后，为了追求更为强力的破坏魔法和召唤魔法在各地流浪。当他到达帝国支配的达尔马斯卡管区时，第四军团正在广招人才，他以成立术师部队为条件入伍。加入第四军团后，伽布拉斯按照约定，将术师部队交给了阿尔贝雷欧，这15年间，他培育出了大量魔术师，终于成功组建了能和艾欧泽亚诸国抗衡的术师大队。
阿尔贝雷欧对梅内纽斯负责的搜寻圣遗物一事颇有兴趣，于是便申请加入与博兹雅义军的战斗。来到博兹雅的时候，他将古代伊瓦利斯的圣遗物——圣石之一带到了这里……
"
20,20,72620,72520,3,"グンヒルド","贡希尔德","统治古代博兹雅的女王。

古代博兹雅曾有过一段氏族之间纷争不断的时期。为了终结战争，氏族通过选出共同的女王，最终建立了一个统一的国家。女王名为“贡希尔德”，这是一个女王继承者的称号。
女王是从掌管祭神活动的巫师（萨满）中选出的最有能之人，不分种族，也不论其氏族是否强大。但实际上大多数的女王都是硌狮族，这是因为硌狮族在博兹雅人的种族构成中占据多数。

第三星历末期，亚拉戈帝国引发的第四灵灾席卷了古代博兹雅。由强大氏族的族长担任的为政者和神官们决定通过解放圣剑天佑女王的力量来渡过这一难关。但女王贡希尔德在和亚拉戈帝国的战斗中受了伤，当时正卧床不起。她害怕死亡。于是神官和女王之刃们从下级的博特雅失氏族中选择了一位年轻的巫师，将她奉为了新的女王。等待着这位女王的不仅是解放圣剑之力的任务，还有死亡的命运。这些为政者认为，让下级氏族的平民巫师来当这个“用完就废掉的女王”刚刚好。但对此毫不知情的她解放了圣剑之力，成为了斗神。
女王成功从第四灵灾中保护了人民，但神官们失算了。成为了斗神的女王变回了人类的样貌，她已经可以控制斗神之力了。为政者们非常畏惧这种力量。出于恐惧，他们企图利用女王之刃暗杀女王，因为博特雅失氏族的女王是个弃子，她不该活在世上……
女王就这样遭到了暗杀，失去她年轻的生命。但是，为政者和女王之刃们都没有注意到，她灵魂（以太）的一部分与圣剑融为了一体……
"
21,0,0,0,0,"","",""
22,0,0,0,0,"","",""
23,0,0,0,0,"","",""
